alert_id,timestamp,day,source,severity,title,suppressed,confidence,trust_score,C,B,H,E,trust_decision,gated,actions,rule_evaluation_latency_ms
c4f9adf6-a677-4141-a01e-f8fbcf7d4a71,2026-02-08T23:31:57.000Z,25,datadog,P2,"Memory usage critical on k8s node prod-worker-5",false,0.831,0.8333,0.831,0.805,0.868,0.8,conditional,false,"create_incident;page_oncall",6
74e533d8-bdf0-438c-a41d-04b1625d1f4a,2026-02-08T20:57:26.000Z,25,newrelic,P3,"Synthetic monitor failure: checkout-flow",false,0.724,0.8451,0.724,0.919,0.981,1,conditional,false,"create_incident",12
4f3f25c6-d987-4798-bff0-19f97db86d68,2026-02-08T17:08:12.000Z,25,splunk,P4,"Notable event: data exfiltration pattern",true,,,,,,,suppressed_by_rule,false,"",5
8f0f638b-14a8-4185-957c-326b7448437a,2026-02-08T14:52:07.000Z,25,aws-cloudwatch,P4,"EC2 CPU utilization exceeds 95% on prod-web-10",false,0.896,0.8207,0.896,0.763,0.793,0.6,conditional,false,"",7
5a336153-458a-4cde-afdc-5680edcf5f60,2026-02-08T04:30:44.000Z,25,datadog,P3,"Memory usage critical on k8s node prod-worker-8",true,,,,,,,suppressed_by_rule,false,"",5
6d2c66f0-17f2-4adc-8e33-8f43218ec559,2026-02-08T05:34:09.000Z,25,newrelic,P1,"NRQL alert: slow database queries",false,0.704,0.772,0.704,0.905,0.817,0.8,conditional,false,"create_incident;declare_mim;page_oncall",3
11b3f144-a3f4-4d19-b351-6a9d98064c31,2026-02-08T07:36:06.000Z,25,splunk,P2,"Alert: unauthorized access attempt",true,,,,,,,suppressed_by_rule,false,"",3
cb0e5bc6-c01f-4d27-a068-66d001a81bc2,2026-02-08T04:53:18.000Z,25,aws-cloudwatch,noise,"Lambda function error rate above threshold",false,0.72,0.7712,0.72,0.94,0.761,0.8,conditional,false,"",17
29961654-9984-47db-97e6-c0b6f1af1f1b,2026-02-08T23:08:04.000Z,25,datadog,noise,"Network packet loss on prod-vpc",false,0.863,0.8481,0.863,0.764,0.888,0.8,conditional,false,"",17
4971cb28-8816-4deb-a625-fa3989239ca5,2026-02-08T16:23:03.000Z,25,newrelic,noise,"Synthetic monitor failure: checkout-flow",false,0.811,0.8355,0.811,0.645,0.933,1,conditional,false,"",13
5bb7d075-d628-4f7c-8f64-e4cca2de3f76,2026-02-08T00:54:01.000Z,25,splunk,P4,"Alert: unauthorized access attempt",false,0.596,0.6465,0.596,0.727,0.638,0.8,human_review,true,"",14
6aae383b-0dc1-472b-aa2c-b801f518d5ed,2026-02-08T03:27:35.000Z,25,aws-cloudwatch,noise,"S3 bucket access denied anomaly",false,0.77,0.8238,0.77,0.732,0.996,0.8,conditional,false,"",14
1d1c039e-81e8-42b3-a550-8bb23ba7d6e9,2026-02-08T23:37:09.000Z,25,datadog,P3,"High latency detected on api-gateway service",false,0.747,0.7857,0.747,0.668,0.928,0.8,conditional,false,"create_incident",16
357c91fd-8fad-4d10-a58a-7d3a1f58a3d1,2026-02-08T22:28:58.000Z,25,newrelic,P4,"Distributed trace anomaly detected",true,,,,,,,suppressed_by_rule,false,"",2
c673c0cf-6a1c-4763-a19c-7d581b7624a6,2026-02-08T13:54:31.000Z,25,splunk,P3,"Security: failed login attempts exceed threshold",false,0.961,0.9056,0.961,0.781,0.832,1,auto_execute,false,"create_incident",6
621c084f-52f4-49b9-ba07-db406c7d3eb0,2026-02-08T03:26:44.000Z,25,aws-cloudwatch,P4,"ELB 5xx error rate elevated",false,1,0.9541,1,0.929,0.939,0.8,human_review_anomaly,true,"",11
5179bffc-e522-4dd8-970c-c21a8a2076c1,2026-02-08T03:55:41.000Z,25,datadog,P2,"Database query latency p99 exceeds SLA",false,0.984,0.8676,0.984,0.479,0.895,0.8,conditional,false,"create_incident;page_oncall",15
d0d22e74-d4a6-4742-b072-40061a0fd0a9,2026-02-08T20:49:20.000Z,25,newrelic,P3,"Workload health degraded: payments-stack",true,,,,,,,suppressed_by_rule,false,"",2
45e99469-a028-4714-a439-85ad592c8cc0,2026-02-08T17:53:04.000Z,25,splunk,P3,"Notable event: data exfiltration pattern",true,,,,,,,suppressed_by_rule,false,"",1
d9612fb3-6217-471b-b049-1abe5b3206e2,2026-02-08T07:25:14.000Z,25,aws-cloudwatch,P2,"DynamoDB throttled reads on user-sessions",false,0.998,0.9314,0.998,0.549,1,1,auto_execute,false,"create_incident;page_oncall",6
20d789e5-cedc-4e19-b98a-b58007a6a17b,2026-02-08T08:05:27.000Z,25,datadog,noise,"Database query latency p99 exceeds SLA",false,0.727,0.819,0.727,0.902,0.881,1,conditional,false,"",6
80314525-0fc0-4402-a0e4-ee7adae099b7,2026-02-08T12:27:20.000Z,25,newrelic,P4,"Mobile crash rate increase on iOS app",false,0.816,0.7955,0.816,0.68,0.742,1,conditional,false,"",15
e0e299db-0939-4049-a0e9-2c5181b0d4d2,2026-02-08T10:13:20.000Z,25,splunk,P3,"Correlation: multi-source outage pattern",false,0.655,0.7492,0.655,0.755,0.834,1,conditional,true,"create_incident (gated)",17
52f0ad75-449c-46b8-95fa-e3f8cb0ee26a,2026-02-08T00:53:31.000Z,25,aws-cloudwatch,P3,"Lambda function error rate above threshold",true,,,,,,,suppressed_by_rule,false,"",5
269ea0bc-9f97-4906-8e51-2008f3ef4719,2026-02-08T16:04:44.000Z,25,datadog,P1,"APM trace error spike on payment-processor",false,0.872,0.8875,0.872,0.677,1,1,conditional,true,"create_incident (gated);declare_mim (gated);page_oncall (gated)",6
ff279491-1542-4216-91e8-5578d4a9e10a,2026-02-08T11:49:11.000Z,25,newrelic,P2,"Apdex score below threshold on web-frontend",false,0.989,0.9269,0.989,0.881,0.801,1,auto_execute,false,"create_incident;page_oncall",18
32679e9e-0d64-44a4-b6f4-3ef7c9b452ba,2026-02-08T17:35:38.000Z,25,splunk,P4,"Log ingestion delay exceeding 5 minutes",false,0.731,0.7726,0.731,0.751,0.778,1,conditional,false,"",16
ef030ba3-2e47-4736-8a92-2224517a6977,2026-02-08T15:53:51.000Z,25,aws-cloudwatch,P3,"ECS task stopped unexpectedly",true,,,,,,,suppressed_by_rule,false,"",3
d7be11ef-4880-4a5a-bc1c-da9c217df912,2026-02-08T05:34:52.000Z,25,datadog,P3,"APM trace error spike on payment-processor",false,0.869,0.8327,0.869,0.616,0.903,0.8,conditional,false,"create_incident",15
408032d9-6e88-460b-a0b7-8d01e80095bc,2026-02-08T19:39:39.000Z,25,newrelic,P2,"NRQL alert: slow database queries",false,0.825,0.838,0.825,0.84,0.798,1,conditional,true,"create_incident (gated);page_oncall (gated)",14
89150f84-01da-430a-85a8-2bbe36a6479a,2026-02-08T16:36:39.000Z,25,splunk,P2,"Security: failed login attempts exceed threshold",false,1,0.9671,1,0.871,0.946,1,human_review_anomaly,true,"create_incident (pending_review);page_oncall (pending_review)",5
7775c9db-8f55-492a-86f8-dd20bb2d4af7,2026-02-08T00:06:14.000Z,25,aws-cloudwatch,P4,"Lambda function error rate above threshold",false,0.53,0.6314,0.53,0.724,0.711,0.8,human_review,true,"",7
070f4972-121b-4e54-b12f-29c734a36741,2026-02-08T03:49:50.000Z,25,datadog,P4,"Disk IOPS saturated on data-warehouse",false,0.743,0.7173,0.743,0.474,0.779,0.8,conditional,false,"",3
a8172923-f8ed-4de8-93e1-7bb3ba32777d,2026-02-08T00:07:44.000Z,25,newrelic,P4,"Apdex score below threshold on web-frontend",false,0.924,0.9027,0.924,0.738,1,0.8,auto_execute,false,"",8
fe82dd9f-d990-40b7-940e-fb9e761fdacc,2026-02-08T12:55:12.000Z,25,splunk,P4,"Correlation search: suspicious API activity",false,0.722,0.8076,0.722,0.974,0.802,1,conditional,false,"",11
d11ce09e-1b23-4e14-9c9f-a71f4b8558da,2026-02-08T20:39:40.000Z,25,aws-cloudwatch,P3,"ELB 5xx error rate elevated",false,0.763,0.8088,0.763,0.974,0.725,1,conditional,false,"create_incident",10
cc9406e7-23e8-4bc5-b50e-8438cdf28737,2026-02-08T00:18:17.000Z,25,datadog,P3,"Memory usage critical on k8s node prod-worker-7",false,0.923,0.8695,0.923,0.86,0.796,0.8,conditional,false,"create_incident",7
6bbc1e80-f42b-416b-9891-4f75d2614dd1,2026-02-08T00:04:05.000Z,25,newrelic,P4,"Apdex score below threshold on web-frontend",true,,,,,,,suppressed_by_rule,false,"",2
d6760117-2447-4ef5-be31-fab27682de5e,2026-02-08T02:22:19.000Z,25,splunk,P4,"Security: failed login attempts exceed threshold",false,1,0.8545,1,0.457,0.824,0.8,human_review_anomaly,true,"",5
1d33a499-b31b-4423-a535-a276f2ded456,2026-02-08T02:37:37.000Z,25,aws-cloudwatch,P3,"Lambda function error rate above threshold",false,1,0.8791,1,0.577,0.85,0.8,human_review_anomaly,true,"create_incident (pending_review)",3
ad3b1849-0a5c-45e3-bc78-2de3f1325d7d,2026-02-08T23:04:44.000Z,25,datadog,P3,"Database query latency p99 exceeds SLA",false,0.849,0.8298,0.849,0.799,0.822,0.8,conditional,false,"create_incident",16
22c8c468-d1f1-4fae-84ab-581359bbe5e7,2026-02-08T18:14:40.000Z,25,newrelic,noise,"Synthetic monitor failure: checkout-flow",false,0.688,0.731,0.688,0.587,0.796,1,conditional,false,"",7
54af3cc0-b9ad-4eb7-ac85-b093017e2559,2026-02-08T06:29:03.000Z,25,splunk,P1,"Search head cluster replication lag",false,0.867,0.854,0.867,0.88,0.754,1,conditional,true,"create_incident (gated);declare_mim (gated);page_oncall (gated)",8
04daa9fd-564b-4386-bcc4-4e6c0886deb9,2026-02-08T15:56:44.000Z,25,aws-cloudwatch,noise,"DynamoDB throttled reads on user-sessions",false,0.774,0.8855,0.774,1,0.994,1,conditional,false,"",15
89267491-ae0f-4da0-b21f-d020d6aa302c,2026-02-08T03:31:00.000Z,25,datadog,P3,"Memory usage critical on k8s node prod-worker-6",false,0.984,0.9646,0.984,0.969,0.989,0.8,auto_execute,false,"create_incident",9
c0f2616f-15ba-4537-9f81-862213a2e0ac,2026-02-08T21:50:28.000Z,25,newrelic,P3,"Distributed trace anomaly detected",false,0.944,0.958,0.944,1,0.944,1,auto_execute,false,"create_incident",13
f4df7635-b749-40f4-960a-8e70c841cb02,2026-02-08T03:26:38.000Z,25,splunk,P4,"Scheduled search failure",true,,,,,,,suppressed_by_rule,false,"",1
78158a91-51f7-4e0f-a7ca-9df552862da0,2026-02-08T22:58:50.000Z,25,aws-cloudwatch,noise,"EC2 CPU utilization exceeds 95% on prod-web-10",true,,,,,,,suppressed_by_rule,false,"",1
2ed99b2f-1163-4f66-9ee3-0e5c53ba23ca,2026-02-08T14:20:25.000Z,25,datadog,P3,"APM trace error spike on payment-processor",false,0.888,0.8975,0.888,1,0.814,1,conditional,false,"create_incident",3
66dfcd88-6471-40b6-8693-0c0dc2baa7c8,2026-02-08T01:40:39.000Z,25,newrelic,P4,"Apdex score below threshold on web-frontend",false,0.981,0.8593,0.981,0.807,0.751,0.6,conditional,false,"",8
cb8186af-e59c-486e-af49-87e8ddfff3c1,2026-02-08T12:46:41.000Z,25,splunk,P3,"Correlation: multi-source outage pattern",false,0.818,0.826,0.818,0.63,0.89,1,conditional,false,"create_incident",16
d3ba6d52-22c3-44a9-8c29-88bcb57598eb,2026-02-08T06:18:03.000Z,25,aws-cloudwatch,P2,"CloudFront origin timeout",false,0.891,0.8276,0.891,0.489,0.835,1,conditional,true,"create_incident (gated);page_oncall (gated)",11
67dfa5e4-94a7-4f3a-9142-8ffab603805a,2026-02-08T05:33:55.000Z,25,datadog,P2,"Database query latency p99 exceeds SLA",false,0.89,0.8318,0.89,0.577,0.881,0.8,conditional,true,"create_incident (gated);page_oncall (gated)",16
60eb857d-4509-4b21-8aca-ab005fcafed6,2026-02-08T17:22:10.000Z,25,newrelic,P3,"Browser JS error rate spike",false,0.951,0.8649,0.951,0.621,0.785,1,conditional,false,"create_incident",14
516852bc-1ba7-4e02-8d58-6c0c0e87a0e6,2026-02-08T04:09:23.000Z,25,splunk,P3,"Notable event: data exfiltration pattern",false,0.701,0.7293,0.701,0.627,0.819,0.8,conditional,false,"create_incident",16
024d14ad-7c4b-4319-a681-9bc7cbacbc5f,2026-02-08T21:43:12.000Z,25,aws-cloudwatch,P4,"Lambda function error rate above threshold",false,0.771,0.8399,0.771,0.696,1,1,conditional,false,"",9
6b387c6e-5b74-4ac5-b233-c44bafa0f1b6,2026-02-08T03:23:20.000Z,25,datadog,P4,"Log volume anomaly on auth-service",true,,,,,,,suppressed_by_rule,false,"",4
51571200-7344-492f-b656-1d377ff0e20c,2026-02-08T19:50:32.000Z,25,newrelic,P4,"Apdex score below threshold on web-frontend",false,0.805,0.8144,0.805,0.839,0.744,1,conditional,false,"",8
cc228b35-bfff-4ec2-b32f-dadc6eb84692,2026-02-08T23:23:15.000Z,25,splunk,noise,"Forwarder connectivity loss on prod-app-1",true,,,,,,,suppressed_by_rule,false,"",3
80d85388-5bae-49bc-b94b-f950f6e9257d,2026-02-08T03:25:20.000Z,25,aws-cloudwatch,P3,"SQS dead-letter queue depth increasing",false,0.975,0.8766,0.975,0.719,0.805,0.8,conditional,false,"create_incident",16
44ce32ff-6fd1-423f-8078-beac38808747,2026-02-08T06:44:33.000Z,25,datadog,P2,"Database query latency p99 exceeds SLA",true,,,,,,,suppressed_by_rule,false,"",2
c5574a51-b8f5-4175-904e-0ef0adda384c,2026-02-08T05:12:35.000Z,25,newrelic,noise,"Mobile crash rate increase on iOS app",false,0.986,0.8475,0.986,0.49,0.804,0.8,conditional,false,"",7
d684d5b8-4fe6-4900-9393-373dba7c3316,2026-02-08T17:22:54.000Z,25,splunk,P3,"Security: failed login attempts exceed threshold",false,0.685,0.7531,0.685,0.496,0.945,1,conditional,false,"create_incident",16
af0f7f7b-2c30-4daa-a26b-e286b5c6a62d,2026-02-08T10:39:52.000Z,25,aws-cloudwatch,noise,"DynamoDB throttled reads on user-sessions",false,0.753,0.7888,0.753,0.669,0.848,1,conditional,false,"",11
e0b63bef-b855-4cce-8a4e-06f3f548fb68,2026-02-08T21:24:46.000Z,25,datadog,P4,"High latency detected on api-gateway service",false,0.832,0.8673,0.832,0.787,0.933,1,conditional,false,"",10
34b9a19e-e327-4152-9653-261d201ebbf1,2026-02-08T11:50:06.000Z,25,newrelic,P3,"Workload health degraded: payments-stack",true,,,,,,,suppressed_by_rule,false,"",4
a901c0c6-53bf-48f1-a502-38b0665df311,2026-02-08T22:37:07.000Z,25,splunk,P2,"Search head cluster replication lag",true,,,,,,,suppressed_by_rule,false,"",5
212a0864-27a6-47c6-bf4d-9820f78997ab,2026-02-08T05:57:57.000Z,25,aws-cloudwatch,P4,"Lambda function error rate above threshold",false,0.808,0.7646,0.808,0.639,0.739,0.8,conditional,false,"",9
6f5d5576-eec5-4271-b858-babbf636f627,2026-02-08T10:15:18.000Z,25,datadog,P3,"Disk IOPS saturated on data-warehouse",false,0.969,0.8673,0.969,0.804,0.649,1,conditional,false,"create_incident",14
b3d3c3fd-8924-43d7-9f84-a1c20d5f0193,2026-02-08T00:48:20.000Z,25,newrelic,P3,"Infrastructure host not reporting",false,0.976,0.8772,0.976,0.613,0.869,0.8,conditional,true,"create_incident (gated)",10
4696b88f-12f6-4250-8ad7-a5d653dc38ad,2026-02-08T21:40:29.000Z,25,splunk,P3,"Security: failed login attempts exceed threshold",false,0.856,0.7684,0.856,0.368,0.741,1,conditional,false,"create_incident",13
e91da98b-4c9e-4e21-bcd6-8908da0e1b17,2026-02-08T21:50:13.000Z,25,aws-cloudwatch,P3,"CloudFront origin timeout",false,0.756,0.7527,0.756,0.731,0.66,1,conditional,true,"create_incident (gated)",5
e2114033-c42a-4bdc-b9ad-61db848ce536,2026-02-08T19:21:19.000Z,25,datadog,P4,"Custom metric threshold: cart-abandonment-rate",true,,,,,,,suppressed_by_rule,false,"",5
1e7f3cc3-a515-4181-bfc5-df7b255284b4,2026-02-08T08:07:55.000Z,25,newrelic,P3,"Mobile crash rate increase on iOS app",true,,,,,,,suppressed_by_rule,false,"",5
938c1b7f-a272-44ff-8a5e-40874c3d3122,2026-02-08T18:24:26.000Z,25,splunk,noise,"Forwarder connectivity loss on prod-app-11",true,,,,,,,suppressed_by_rule,false,"",5
f2dc8118-6353-4d21-8d25-856420de7d10,2026-02-08T06:03:58.000Z,25,aws-cloudwatch,P3,"S3 bucket access denied anomaly",false,0.827,0.8231,0.827,0.671,0.836,1,conditional,false,"create_incident",15
987e3420-29d9-4895-b2fd-c07b7fb7af37,2026-02-08T20:15:33.000Z,25,datadog,P4,"High latency detected on api-gateway service",true,,,,,,,suppressed_by_rule,false,"",4
a0f84505-be4a-4722-a09c-1c583e489e50,2026-02-08T10:50:21.000Z,25,newrelic,P4,"Synthetic monitor failure: checkout-flow",true,,,,,,,suppressed_by_rule,false,"",1
d1968ff4-dc9a-4e22-a171-2aced13ae598,2026-02-08T09:13:14.000Z,25,splunk,P3,"Forwarder connectivity loss on prod-app-1",false,1,0.8893,1,0.717,0.727,1,human_review_anomaly,true,"create_incident (pending_review)",16
78e1a2d0-d333-4711-be78-17598b0d5e56,2026-02-08T12:07:09.000Z,25,aws-cloudwatch,noise,"CloudFront origin timeout",false,0.71,0.7284,0.71,0.526,0.778,1,conditional,false,"",6
1657ee5e-4172-4ca8-a940-f2a6c078caa4,2026-02-08T05:54:18.000Z,25,datadog,P4,"Anomaly detected: request rate drop on checkout-service",true,,,,,,,suppressed_by_rule,false,"",4
f6dfc8af-d21f-41ed-91c0-ca6ea7522c95,2026-02-08T00:05:28.000Z,25,newrelic,P1,"Workload health degraded: payments-stack",false,0.956,0.8737,0.956,0.618,0.892,0.8,conditional,false,"create_incident;declare_mim;page_oncall",9
649beb44-c458-4452-85b5-abcbbb3abebd,2026-02-08T17:31:04.000Z,25,splunk,P3,"Index volume spike detected",true,,,,,,,suppressed_by_rule,false,"",5
bb2d89f6-f7ef-4055-992b-38248c5d044d,2026-02-08T14:15:45.000Z,25,aws-cloudwatch,P3,"CloudFront origin timeout",false,0.664,0.7651,0.664,0.612,0.965,1,conditional,false,"create_incident",18
40dcd34b-3bf1-48ad-9fce-201dff9b4a7d,2026-02-08T04:40:10.000Z,25,datadog,P4,"Anomaly detected: request rate drop on checkout-service",true,,,,,,,suppressed_by_rule,false,"",3
86c41d8d-dd2c-4d09-b0d8-a9697190ebf2,2026-02-08T04:34:34.000Z,25,newrelic,noise,"Infrastructure host not reporting",false,1,0.93,1,1,0.8,0.8,human_review_anomaly,true,"",12
8fea6ac9-8807-4918-a3ae-41064c3cb3a8,2026-02-08T08:41:56.000Z,25,splunk,P4,"Scheduled search failure",false,1,0.9378,1,0.927,0.795,1,human_review_anomaly,true,"",11
3be6102a-2a6f-4ef8-9f7d-e5c80a1505ff,2026-02-08T04:40:55.000Z,25,aws-cloudwatch,P4,"ECS task stopped unexpectedly",false,0.621,0.672,0.621,0.72,0.694,0.8,human_review,true,"",11
b5ac1844-70a5-4f33-870c-8eb766531ee9,2026-02-08T19:03:23.000Z,25,datadog,P2,"Memory usage critical on k8s node prod-worker-10",true,,,,,,,suppressed_by_rule,false,"",4
f004975b-c924-482b-9539-57e0b53757c2,2026-02-08T04:45:41.000Z,25,newrelic,noise,"NRQL alert: slow database queries",false,0.77,0.7344,0.77,0.786,0.686,0.6,conditional,false,"",15
2d6bbe31-9a63-4966-9a21-fb97eceaca09,2026-02-08T06:16:17.000Z,25,splunk,noise,"Alert: unauthorized access attempt",false,0.889,0.8481,0.889,0.666,0.815,1,conditional,false,"",17
97fc11a4-f13d-41a8-93b1-54ec4ff671be,2026-02-08T10:19:25.000Z,25,aws-cloudwatch,P3,"RDS connection count spike on primary-db",true,,,,,,,suppressed_by_rule,false,"",3
0f66281a-fa76-48ad-8fb2-191900924742,2026-02-08T16:13:13.000Z,25,datadog,noise,"Memory usage critical on k8s node prod-worker-10",false,0.897,0.848,0.897,0.847,0.69,1,conditional,false,"",17
91bc23b5-67f8-42ec-841e-e0868736b179,2026-02-08T04:51:06.000Z,25,newrelic,noise,"Mobile crash rate increase on iOS app",false,0.785,0.7641,0.785,0.559,0.831,0.8,conditional,false,"",8
dec9dbdd-52e9-43b9-abc6-4fa5c221b6a2,2026-02-08T18:41:34.000Z,25,splunk,P1,"Scheduled search failure",false,0.641,0.7739,0.641,0.811,0.927,1,conditional,true,"create_incident (gated);declare_mim (gated);page_oncall (gated)",15
227cd928-e33b-4674-ab03-88db183cea68,2026-02-08T10:43:55.000Z,25,aws-cloudwatch,noise,"ECS task stopped unexpectedly",false,0.727,0.7624,0.727,0.666,0.796,1,conditional,false,"",6
97c58375-fa7d-4db8-b760-51b89068c780,2026-02-08T22:39:30.000Z,25,datadog,P1,"APM trace error spike on payment-processor",false,0.764,0.8436,0.764,0.887,0.914,1,conditional,true,"create_incident (gated);declare_mim (gated);page_oncall (gated)",4
d92ec2dd-8bbe-4203-9be9-9a23491d8de8,2026-02-08T12:34:39.000Z,25,newrelic,P3,"Key transaction SLA violation",false,0.708,0.7066,0.708,0.702,0.749,0.6,conditional,false,"create_incident",9
e31d550b-06f4-4786-998e-371c59a34946,2026-02-08T10:47:32.000Z,25,splunk,P4,"Correlation search: suspicious API activity",false,0.847,0.8227,0.847,0.728,0.76,1,conditional,false,"",9
61b76ca7-e6e4-4e40-b403-c8759cc02154,2026-02-08T13:17:31.000Z,25,aws-cloudwatch,P3,"ELB 5xx error rate elevated",false,0.901,0.8685,0.901,0.793,0.796,1,conditional,false,"create_incident",6
576cf75b-6e55-4456-8bf7-5360615fd343,2026-02-08T13:11:00.000Z,25,datadog,noise,"Custom metric threshold: cart-abandonment-rate",false,0.803,0.7797,0.803,0.668,0.712,1,conditional,false,"",11
15312c96-b66c-4fd0-893b-29b17fb096d2,2026-02-08T17:51:59.000Z,25,newrelic,P3,"Workload health degraded: payments-stack",false,0.979,0.9398,0.979,0.669,1,1,auto_execute,false,"create_incident",4
d03d7d97-17b6-489f-b66e-b64ab4c51dbc,2026-02-08T14:11:44.000Z,25,splunk,P3,"Correlation search: suspicious API activity",false,0.782,0.8071,0.782,0.799,0.785,1,conditional,false,"create_incident",15
1c712f29-15e4-4b48-89ae-7a9dc66bf4ca,2026-02-08T14:47:33.000Z,25,aws-cloudwatch,noise,"Route53 health check failing",true,,,,,,,suppressed_by_rule,false,"",2
eb00bf91-7a34-4cf6-b300-4df66459b8f0,2026-02-08T17:59:08.000Z,25,datadog,P4,"Disk IOPS saturated on data-warehouse",false,0.781,0.8571,0.781,0.839,0.963,1,conditional,false,"",16
5445c195-7946-4fcf-b5a4-7fb7c0e93fdb,2026-02-08T08:02:01.000Z,25,newrelic,P4,"Apdex score below threshold on web-frontend",true,,,,,,,suppressed_by_rule,false,"",3
22b35d07-2607-4b1d-a972-89e7f29889e4,2026-02-08T18:57:13.000Z,25,splunk,P3,"Forwarder connectivity loss on prod-app-4",false,0.89,0.8653,0.89,0.622,0.908,1,conditional,false,"create_incident",7
422aa828-30ff-489c-aa38-b8a576772600,2026-02-08T18:37:40.000Z,25,aws-cloudwatch,P3,"EC2 CPU utilization exceeds 95% on prod-web-6",false,1,0.9355,1,0.707,0.918,1,human_review_anomaly,true,"create_incident (pending_review)",6
22c34676-839d-464b-b566-d9bbbe5d1c11,2026-02-08T21:35:14.000Z,25,datadog,P4,"High latency detected on api-gateway service",false,0.815,0.7512,0.815,0.658,0.58,1,conditional,false,"",6
8be32ca6-31a6-48b1-af32-3e89de9ed3f1,2026-02-08T15:19:17.000Z,25,newrelic,P4,"Synthetic monitor failure: checkout-flow",false,0.76,0.8674,0.76,0.916,1,1,conditional,false,"",3
acc97427-6c19-48b2-8431-f3b06e006b5c,2026-02-08T01:51:46.000Z,25,splunk,P3,"Log ingestion delay exceeding 5 minutes",false,0.666,0.7369,0.666,0.776,0.83,0.8,conditional,true,"create_incident (gated)",14
a02aa8ee-98ec-435c-ac38-289b9e6a361f,2026-02-08T04:40:28.000Z,25,aws-cloudwatch,P2,"SQS dead-letter queue depth increasing",false,1,0.9548,1,0.839,0.996,0.8,human_review_anomaly,true,"create_incident (pending_review);page_oncall (pending_review)",5
7f734626-97e6-49ac-81a9-e23cd3391923,2026-02-08T17:24:49.000Z,25,datadog,P4,"Custom metric threshold: cart-abandonment-rate",false,0.722,0.7657,0.722,0.691,0.804,1,conditional,false,"",11
37f5c6b2-26be-4d5c-a27c-f66440034520,2026-02-08T14:10:45.000Z,25,newrelic,P4,"Transaction error rate elevated on /api/orders",false,0.633,0.7613,0.633,0.752,0.928,1,conditional,false,"",18
68cbd200-911b-49bb-9d14-190eb3b0ab0a,2026-02-08T04:10:53.000Z,25,splunk,P3,"Alert: unauthorized access attempt",false,1,0.9108,1,0.539,1,0.8,human_review_anomaly,true,"create_incident (pending_review)",18
72c76544-6482-40b4-8d75-7f0d9b89f740,2026-02-08T06:57:00.000Z,25,aws-cloudwatch,P4,"Lambda function error rate above threshold",false,0.915,0.8606,0.915,0.552,0.881,1,conditional,false,"",17
cdb21cd3-b14d-49bf-ba2f-ca865265bde2,2026-02-08T08:31:40.000Z,25,datadog,noise,"Log volume anomaly on auth-service",true,,,,,,,suppressed_by_rule,false,"",2
35608327-c129-4a07-8ded-5e799f0e2ebe,2026-02-08T20:55:17.000Z,25,newrelic,P4,"Synthetic monitor failure: checkout-flow",true,,,,,,,suppressed_by_rule,false,"",4
6be684a7-0a39-43be-b8c0-191e7a413bb5,2026-02-08T14:49:12.000Z,25,splunk,P3,"Alert: unauthorized access attempt",true,,,,,,,suppressed_by_rule,false,"",2
10cf9331-65d8-484c-a7e7-6872b5ea8daf,2026-02-08T05:18:18.000Z,25,aws-cloudwatch,P3,"SQS dead-letter queue depth increasing",false,0.816,0.8222,0.816,0.66,0.941,0.8,conditional,false,"create_incident",10
ff6fd45a-9601-4a70-b529-14b4832c94fd,2026-02-08T17:09:45.000Z,25,datadog,P3,"Disk IOPS saturated on data-warehouse",false,1,0.9429,1,0.831,0.873,1,human_review_anomaly,true,"create_incident (pending_review)",14
156eafb5-d7ab-4be8-9acf-c89566e61416,2026-02-08T13:54:31.000Z,25,newrelic,P3,"Workload health degraded: payments-stack",false,0.763,0.8255,0.763,0.697,0.958,1,conditional,false,"create_incident",8
bf825383-de1b-401e-8ce4-e6624ae1e418,2026-02-08T18:23:02.000Z,25,splunk,noise,"Log ingestion delay exceeding 5 minutes",false,0.975,0.9365,0.975,0.865,0.877,1,auto_execute,false,"",10
53b4cd59-ef1a-4d74-8eb3-5d0cbaa7eb3f,2026-02-08T22:12:53.000Z,25,aws-cloudwatch,noise,"ELB 5xx error rate elevated",true,,,,,,,suppressed_by_rule,false,"",4
029aa766-24af-404a-8317-98397328c010,2026-02-08T15:45:46.000Z,25,datadog,P3,"APM trace error spike on payment-processor",false,0.856,0.8083,0.856,0.509,0.816,1,conditional,false,"create_incident",10
17b54841-38bf-4868-be72-2be9a36292be,2026-02-08T02:15:05.000Z,25,newrelic,P3,"Apdex score below threshold on web-frontend",false,0.783,0.7596,0.783,0.634,0.772,0.8,conditional,false,"create_incident",10
d696b564-f310-417c-b884-afbd7844229f,2026-02-08T12:52:12.000Z,25,splunk,P2,"Forwarder connectivity loss on prod-app-12",false,0.853,0.8508,0.853,0.71,0.871,1,conditional,false,"create_incident;page_oncall",3
2aa9da1b-a26c-4949-bc69-029064a4d9b7,2026-02-08T13:13:07.000Z,25,aws-cloudwatch,P3,"EC2 CPU utilization exceeds 95% on prod-web-2",false,1,0.9421,1,0.666,0.969,1,human_review_anomaly,true,"create_incident (pending_review)",14
bda87421-1155-4280-99d4-2e9d72480283,2026-02-08T06:35:10.000Z,25,datadog,P2,"Container restart loop detected",false,0.79,0.786,0.79,0.648,0.775,1,conditional,false,"create_incident;page_oncall",3
